VCD info: dumpfile ula_xor.vcd opened for output.

### Test: xor
--------------------------------------------------------------------------------

      TIME   ULA_OP     A       B    RESULT EXPECTED
      7811    0x03    0x1e    0x83    0x9d    0x9d
      7812    0x03    0x1e    0x84    0x9a    0x9a
      7813    0x03    0x1e    0x85    0x9b    0x9b
      7814    0x03    0x1e    0x86    0x98    0x98
      7815    0x03    0x1e    0x87    0x99    0x99
      7816    0x03    0x1e    0x88    0x96    0x96
      7817    0x03    0x1e    0x89    0x97    0x97
      7818    0x03    0x1e    0x8a    0x94    0x94
      7819    0x03    0x1e    0x8b    0x95    0x95
      7820    0x03    0x1e    0x8c    0x92    0x92
      7821    0x03    0x1e    0x8d    0x93    0x93
      7822    0x03    0x1e    0x8e    0x90    0x90
      7823    0x03    0x1e    0x8f    0x91    0x91
      7824    0x03    0x1e    0x90    0x8e    0x8e
      7825    0x03    0x1e    0x91    0x8f    0x8f
      7826    0x03    0x1e    0x92    0x8c    0x8c
      7827    0x03    0x1e    0x93    0x8d    0x8d
      7828    0x03    0x1e    0x94    0x8a    0x8a
      7829    0x03    0x1e    0x95    0x8b    0x8b
      7830    0x03    0x1e    0x96    0x88    0x88
      7831    0x03    0x1e    0x97    0x89    0x89
      7832    0x03    0x1e    0x98    0x86    0x86
      7833    0x03    0x1e    0x99    0x87    0x87
      7834    0x03    0x1e    0x9a    0x84    0x84
      7835    0x03    0x1e    0x9b    0x85    0x85
      7836    0x03    0x1e    0x9c    0x82    0x82
      7837    0x03    0x1e    0x9d    0x83    0x83
      7838    0x03    0x1e    0x9e    0x80    0x80
      7839    0x03    0x1e    0x9f    0x81    0x81
      7840    0x03    0x1e    0xa0    0xbe    0xbe
      7841    0x03    0x1e    0xa1    0xbf    0xbf
      7842    0x03    0x1e    0xa2    0xbc    0xbc
      7843    0x03    0x1e    0xa3    0xbd    0xbd
      7844    0x03    0x1e    0xa4    0xba    0xba
      7845    0x03    0x1e    0xa5    0xbb    0xbb
      7846    0x03    0x1e    0xa6    0xb8    0xb8
      7847    0x03    0x1e    0xa7    0xb9    0xb9
      7848    0x03    0x1e    0xa8    0xb6    0xb6
      7849    0x03    0x1e    0xa9    0xb7    0xb7
      7850    0x03    0x1e    0xaa    0xb4    0xb4
      7851    0x03    0x1e    0xab    0xb5    0xb5
      7852    0x03    0x1e    0xac    0xb2    0xb2
      7853    0x03    0x1e    0xad    0xb3    0xb3
      7854    0x03    0x1e    0xae    0xb0    0xb0
      7855    0x03    0x1e    0xaf    0xb1    0xb1
      7856    0x03    0x1e    0xb0    0xae    0xae
      7857    0x03    0x1e    0xb1    0xaf    0xaf
      7858    0x03    0x1e    0xb2    0xac    0xac
      7859    0x03    0x1e    0xb3    0xad    0xad
      7860    0x03    0x1e    0xb4    0xaa    0xaa
      7861    0x03    0x1e    0xb5    0xab    0xab
      7862    0x03    0x1e    0xb6    0xa8    0xa8
      7863    0x03    0x1e    0xb7    0xa9    0xa9
      7864    0x03    0x1e    0xb8    0xa6    0xa6
      7865    0x03    0x1e    0xb9    0xa7    0xa7
      7866    0x03    0x1e    0xba    0xa4    0xa4
      7867    0x03    0x1e    0xbb    0xa5    0xa5
      7868    0x03    0x1e    0xbc    0xa2    0xa2
      7869    0x03    0x1e    0xbd    0xa3    0xa3
      7870    0x03    0x1e    0xbe    0xa0    0xa0
      7871    0x03    0x1e    0xbf    0xa1    0xa1
      7872    0x03    0x1e    0xc0    0xde    0xde
      7873    0x03    0x1e    0xc1    0xdf    0xdf
      7874    0x03    0x1e    0xc2    0xdc    0xdc
      7875    0x03    0x1e    0xc3    0xdd    0xdd
      7876    0x03    0x1e    0xc4    0xda    0xda
      7877    0x03    0x1e    0xc5    0xdb    0xdb
      7878    0x03    0x1e    0xc6    0xd8    0xd8
      7879    0x03    0x1e    0xc7    0xd9    0xd9
      7880    0x03    0x1e    0xc8    0xd6    0xd6
      7881    0x03    0x1e    0xc9    0xd7    0xd7
      7882    0x03    0x1e    0xca    0xd4    0xd4
      7883    0x03    0x1e    0xcb    0xd5    0xd5
      7884    0x03    0x1e    0xcc    0xd2    0xd2
      7885    0x03    0x1e    0xcd    0xd3    0xd3
      7886    0x03    0x1e    0xce    0xd0    0xd0
      7887    0x03    0x1e    0xcf    0xd1    0xd1
      7888    0x03    0x1e    0xd0    0xce    0xce
      7889    0x03    0x1e    0xd1    0xcf    0xcf
      7890    0x03    0x1e    0xd2    0xcc    0xcc
      7891    0x03    0x1e    0xd3    0xcd    0xcd
      7892    0x03    0x1e    0xd4    0xca    0xca
      7893    0x03    0x1e    0xd5    0xcb    0xcb
      7894    0x03    0x1e    0xd6    0xc8    0xc8
      7895    0x03    0x1e    0xd7    0xc9    0xc9
      7896    0x03    0x1e    0xd8    0xc6    0xc6
      7897    0x03    0x1e    0xd9    0xc7    0xc7
      7898    0x03    0x1e    0xda    0xc4    0xc4
      7899    0x03    0x1e    0xdb    0xc5    0xc5
      7900    0x03    0x1e    0xdc    0xc2    0xc2
      7901    0x03    0x1e    0xdd    0xc3    0xc3
      7902    0x03    0x1e    0xde    0xc0    0xc0
      7903    0x03    0x1e    0xdf    0xc1    0xc1
      7904    0x03    0x1e    0xe0    0xfe    0xfe
      7905    0x03    0x1e    0xe1    0xff    0xff
      7906    0x03    0x1e    0xe2    0xfc    0xfc
      7907    0x03    0x1e    0xe3    0xfd    0xfd
      7908    0x03    0x1e    0xe4    0xfa    0xfa
      7909    0x03    0x1e    0xe5    0xfb    0xfb
      7910    0x03    0x1e    0xe6    0xf8    0xf8
      7911    0x03    0x1e    0xe7    0xf9    0xf9
      7912    0x03    0x1e    0xe8    0xf6    0xf6
      7913    0x03    0x1e    0xe9    0xf7    0xf7
      7914    0x03    0x1e    0xea    0xf4    0xf4
      7915    0x03    0x1e    0xeb    0xf5    0xf5
      7916    0x03    0x1e    0xec    0xf2    0xf2
      7917    0x03    0x1e    0xed    0xf3    0xf3
      7918    0x03    0x1e    0xee    0xf0    0xf0
      7919    0x03    0x1e    0xef    0xf1    0xf1
      7920    0x03    0x1e    0xf0    0xee    0xee
      7921    0x03    0x1e    0xf1    0xef    0xef
      7922    0x03    0x1e    0xf2    0xec    0xec
      7923    0x03    0x1e    0xf3    0xed    0xed
      7924    0x03    0x1e    0xf4    0xea    0xea
      7925    0x03    0x1e    0xf5    0xeb    0xeb
      7926    0x03    0x1e    0xf6    0xe8    0xe8
      7927    0x03    0x1e    0xf7    0xe9    0xe9
      7928    0x03    0x1e    0xf8    0xe6    0xe6
      7929    0x03    0x1e    0xf9    0xe7    0xe7
      7930    0x03    0x1e    0xfa    0xe4    0xe4
      7931    0x03    0x1e    0xfb    0xe5    0xe5
      7932    0x03    0x1e    0xfc    0xe2    0xe2
      7933    0x03    0x1e    0xfd    0xe3    0xe3
      7934    0x03    0x1e    0xfe    0xe0    0xe0
      7935    0x03    0x1e    0xff    0xe1    0xe1

      TIME   ULA_OP     A       B    RESULT EXPECTED
      7936    0x03    0x1f    0x00    0x1f    0x1f
      7937    0x03    0x1f    0x01    0x1e    0x1e
      7938    0x03    0x1f    0x02    0x1d    0x1d
      7939    0x03    0x1f    0x03    0x1c    0x1c
      7940    0x03    0x1f    0x04    0x1b    0x1b
      7941    0x03    0x1f    0x05    0x1a    0x1a
      7942    0x03    0x1f    0x06    0x19    0x19
      7943    0x03    0x1f    0x07    0x18    0x18
      7944    0x03    0x1f    0x08    0x17    0x17
      7945    0x03    0x1f    0x09    0x16    0x16
      7946    0x03    0x1f    0x0a    0x15    0x15
      7947    0x03    0x1f    0x0b    0x14    0x14
      7948    0x03    0x1f    0x0c    0x13    0x13
      7949    0x03    0x1f    0x0d    0x12    0x12
      7950    0x03    0x1f    0x0e    0x11    0x11
      7951    0x03    0x1f    0x0f    0x10    0x10
      7952    0x03    0x1f    0x10    0x0f    0x0f
      7953    0x03    0x1f    0x11    0x0e    0x0e
      7954    0x03    0x1f    0x12    0x0d    0x0d
      7955    0x03    0x1f    0x13    0x0c    0x0c
      7956    0x03    0x1f    0x14    0x0b    0x0b
      7957    0x03    0x1f    0x15    0x0a    0x0a
      7958    0x03    0x1f    0x16    0x09    0x09
      7959    0x03    0x1f    0x17    0x08    0x08
      7960    0x03    0x1f    0x18    0x07    0x07
      7961    0x03    0x1f    0x19    0x06    0x06
      7962    0x03    0x1f    0x1a    0x05    0x05
      7963    0x03    0x1f    0x1b    0x04    0x04
      7964    0x03    0x1f    0x1c    0x03    0x03
      7965    0x03    0x1f    0x1d    0x02    0x02
      7966    0x03    0x1f    0x1e    0x01    0x01
      7967    0x03    0x1f    0x1f    0x00    0x00
      7968    0x03    0x1f    0x20    0x3f    0x3f
      7969    0x03    0x1f    0x21    0x3e    0x3e
      7970    0x03    0x1f    0x22    0x3d    0x3d
      7971    0x03    0x1f    0x23    0x3c    0x3c
      7972    0x03    0x1f    0x24    0x3b    0x3b
      7973    0x03    0x1f    0x25    0x3a    0x3a
      7974    0x03    0x1f    0x26    0x39    0x39
      7975    0x03    0x1f    0x27    0x38    0x38
      7976    0x03    0x1f    0x28    0x37    0x37
      7977    0x03    0x1f    0x29    0x36    0x36
      7978    0x03    0x1f    0x2a    0x35    0x35
      7979    0x03    0x1f    0x2b    0x34    0x34
      7980    0x03    0x1f    0x2c    0x33    0x33
      7981    0x03    0x1f    0x2d    0x32    0x32
      7982    0x03    0x1f    0x2e    0x31    0x31
      7983    0x03    0x1f    0x2f    0x30    0x30
      7984    0x03    0x1f    0x30    0x2f    0x2f
      7985    0x03    0x1f    0x31    0x2e    0x2e
      7986    0x03    0x1f    0x32    0x2d    0x2d
      7987    0x03    0x1f    0x33    0x2c    0x2c
      7988    0x03    0x1f    0x34    0x2b    0x2b
      7989    0x03    0x1f    0x35    0x2a    0x2a
      7990    0x03    0x1f    0x36    0x29    0x29
      7991    0x03    0x1f    0x37    0x28    0x28
      7992    0x03    0x1f    0x38    0x27    0x27
      7993    0x03    0x1f    0x39    0x26    0x26
      7994    0x03    0x1f    0x3a    0x25    0x25
      7995    0x03    0x1f    0x3b    0x24    0x24
      7996    0x03    0x1f    0x3c    0x23    0x23
      7997    0x03    0x1f    0x3d    0x22    0x22
      7998    0x03    0x1f    0x3e    0x21    0x21
      7999    0x03    0x1f    0x3f    0x20    0x20
      8000    0x03    0x1f    0x40    0x5f    0x5f
      8001    0x03    0x1f    0x41    0x5e    0x5e
      8002    0x03    0x1f    0x42    0x5d    0x5d
      8003    0x03    0x1f    0x43    0x5c    0x5c
      8004    0x03    0x1f    0x44    0x5b    0x5b
      8005    0x03    0x1f    0x45    0x5a    0x5a
      8006    0x03    0x1f    0x46    0x59    0x59
      8007    0x03    0x1f    0x47    0x58    0x58
      8008    0x03    0x1f    0x48    0x57    0x57
      8009    0x03    0x1f    0x49    0x56    0x56
      8010    0x03    0x1f    0x4a    0x55    0x55
      8011    0x03    0x1f    0x4b    0x54    0x54
      8012    0x03    0x1f    0x4c    0x53    0x53
      8013    0x03    0x1f    0x4d    0x52    0x52
      8014    0x03    0x1f    0x4e    0x51    0x51
      8015    0x03    0x1f    0x4f    0x50    0x50
      8016    0x03    0x1f    0x50    0x4f    0x4f
      8017    0x03    0x1f    0x51    0x4e    0x4e
      8018    0x03    0x1f    0x52    0x4d    0x4d
      8019    0x03    0x1f    0x53    0x4c    0x4c
      8020    0x03    0x1f    0x54    0x4b    0x4b
      8021    0x03    0x1f    0x55    0x4a    0x4a
      8022    0x03    0x1f    0x56    0x49    0x49
      8023    0x03    0x1f    0x57    0x48    0x48
      8024    0x03    0x1f    0x58    0x47    0x47
      8025    0x03    0x1f    0x59    0x46    0x46
      8026    0x03    0x1f    0x5a    0x45    0x45
      8027    0x03    0x1f    0x5b    0x44    0x44
      8028    0x03    0x1f    0x5c    0x43    0x43
      8029    0x03    0x1f    0x5d    0x42    0x42
      8030    0x03    0x1f    0x5e    0x41    0x41
      8031    0x03    0x1f    0x5f    0x40    0x40
      8032    0x03    0x1f    0x60    0x7f    0x7f
      8033    0x03    0x1f    0x61    0x7e    0x7e
      8034    0x03    0x1f    0x62    0x7d    0x7d
      8035    0x03    0x1f    0x63    0x7c    0x7c
      8036    0x03    0x1f    0x64    0x7b    0x7b
      8037    0x03    0x1f    0x65    0x7a    0x7a
      8038    0x03    0x1f    0x66    0x79    0x79
      8039    0x03    0x1f    0x67    0x78    0x78
      8040    0x03    0x1f    0x68    0x77    0x77
      8041    0x03    0x1f    0x69    0x76    0x76
      8042    0x03    0x1f    0x6a    0x75    0x75
      8043    0x03    0x1f    0x6b    0x74    0x74
      8044    0x03    0x1f    0x6c    0x73    0x73
      8045    0x03    0x1f    0x6d    0x72    0x72
      8046    0x03    0x1f    0x6e    0x71    0x71
      8047    0x03    0x1f    0x6f    0x70    0x70
      8048    0x03    0x1f    0x70    0x6f    0x6f
      8049    0x03    0x1f    0x71    0x6e    0x6e
      8050    0x03    0x1f    0x72    0x6d    0x6d
      8051    0x03    0x1f    0x73    0x6c    0x6c
      8052    0x03    0x1f    0x74    0x6b    0x6b
      8053    0x03    0x1f    0x75    0x6a    0x6a
      8054    0x03    0x1f    0x76    0x69    0x69
      8055    0x03    0x1f    0x77    0x68    0x68
      8056    0x03    0x1f    0x78    0x67    0x67
      8057    0x03    0x1f    0x79    0x66    0x66
      8058    0x03    0x1f    0x7a    0x65    0x65
      8059    0x03    0x1f    0x7b    0x64    0x64
      8060    0x03    0x1f    0x7c    0x63    0x63
      8061    0x03    0x1f    0x7d    0x62    0x62
      8062    0x03    0x1f    0x7e    0x61    0x61
      8063    0x03    0x1f    0x7f    0x60    0x60
      8064    0x03    0x1f    0x80    0x9f    0x9f
      8065    0x03    0x1f    0x81    0x9e    0x9e
      8066    0x03    0x1f    0x82    0x9d    0x9d
      8067    0x03    0x1f    0x83    0x9c    0x9c
      8068    0x03    0x1f    0x84    0x9b    0x9b
      8069    0x03    0x1f    0x85    0x9a    0x9a
      8070    0x03    0x1f    0x86    0x99    0x99
      8071    0x03    0x1f    0x87    0x98    0x98
      8072    0x03    0x1f    0x88    0x97    0x97
      8073    0x03    0x1f    0x89    0x96    0x96
      8074    0x03    0x1f    0x8a    0x95    0x95
      8075    0x03    0x1f    0x8b    0x94    0x94
      8076    0x03    0x1f    0x8c    0x93    0x93
      8077    0x03    0x1f    0x8d    0x92    0x92
      8078    0x03    0x1f    0x8e    0x91    0x91
      8079    0x03    0x1f    0x8f    0x90    0x90
      8080    0x03    0x1f    0x90    0x8f    0x8f
      8081    0x03    0x1f    0x91    0x8e    0x8e
      8082    0x03    0x1f    0x92    0x8d    0x8d
      8083    0x03    0x1f    0x93    0x8c    0x8c
      8084    0x03    0x1f    0x94    0x8b    0x8b
      8085    0x03    0x1f    0x95    0x8a    0x8a
      8086    0x03    0x1f    0x96    0x89    0x89
      8087    0x03    0x1f    0x97    0x88    0x88
      8088    0x03    0x1f    0x98    0x87    0x87
      8089    0x03    0x1f    0x99    0x86    0x86
      8090    0x03    0x1f    0x9a    0x85    0x85
      8091    0x03    0x1f    0x9b    0x84    0x84
      8092    0x03    0x1f    0x9c    0x83    0x83
      8093    0x03    0x1f    0x9d    0x82    0x82
      8094    0x03    0x1f    0x9e    0x81    0x81
      8095    0x03    0x1f    0x9f    0x80    0x80
      8096    0x03    0x1f    0xa0    0xbf    0xbf
      8097    0x03    0x1f    0xa1    0xbe    0xbe
      8098    0x03    0x1f    0xa2    0xbd    0xbd
      8099    0x03    0x1f    0xa3    0xbc    0xbc
      8100    0x03    0x1f    0xa4    0xbb    0xbb
      8101    0x03    0x1f    0xa5    0xba    0xba
      8102    0x03    0x1f    0xa6    0xb9    0xb9
      8103    0x03    0x1f    0xa7    0xb8    0xb8
      8104    0x03    0x1f    0xa8    0xb7    0xb7
      8105    0x03    0x1f    0xa9    0xb6    0xb6
      8106    0x03    0x1f    0xaa    0xb5    0xb5
      8107    0x03    0x1f    0xab    0xb4    0xb4
      8108    0x03    0x1f    0xac    0xb3    0xb3
      8109    0x03    0x1f    0xad    0xb2    0xb2
      8110    0x03    0x1f    0xae    0xb1    0xb1
      8111    0x03    0x1f    0xaf    0xb0    0xb0
      8112    0x03    0x1f    0xb0    0xaf    0xaf
      8113    0x03    0x1f    0xb1    0xae    0xae
      8114    0x03    0x1f    0xb2    0xad    0xad
      8115    0x03    0x1f    0xb3    0xac    0xac
      8116    0x03    0x1f    0xb4    0xab    0xab
      8117    0x03    0x1f    0xb5    0xaa    0xaa
      8118    0x03    0x1f    0xb6    0xa9    0xa9
      8119    0x03    0x1f    0xb7    0xa8    0xa8
      8120    0x03    0x1f    0xb8    0xa7    0xa7
      8121    0x03    0x1f    0xb9    0xa6    0xa6
      8122    0x03    0x1f    0xba    0xa5    0xa5
      8123    0x03    0x1f    0xbb    0xa4    0xa4
      8124    0x03    0x1f    0xbc    0xa3    0xa3
      8125    0x03    0x1f    0xbd    0xa2    0xa2
      8126    0x03    0x1f    0xbe    0xa1    0xa1
      8127    0x03    0x1f    0xbf    0xa0    0xa0
      8128    0x03    0x1f    0xc0    0xdf    0xdf
      8129    0x03    0x1f    0xc1    0xde    0xde
      8130    0x03    0x1f    0xc2    0xdd    0xdd
      8131    0x03    0x1f    0xc3    0xdc    0xdc
      8132    0x03    0x1f    0xc4    0xdb    0xdb
      8133    0x03    0x1f    0xc5    0xda    0xda
      8134    0x03    0x1f    0xc6    0xd9    0xd9
      8135    0x03    0x1f    0xc7    0xd8    0xd8
      8136    0x03    0x1f    0xc8    0xd7    0xd7
      8137    0x03    0x1f    0xc9    0xd6    0xd6
      8138    0x03    0x1f    0xca    0xd5    0xd5
      8139    0x03    0x1f    0xcb    0xd4    0xd4
      8140    0x03    0x1f    0xcc    0xd3    0xd3
      8141    0x03    0x1f    0xcd    0xd2    0xd2
      8142    0x03    0x1f    0xce    0xd1    0xd1
      8143    0x03    0x1f    0xcf    0xd0    0xd0
      8144    0x03    0x1f    0xd0    0xcf    0xcf
      8145    0x03    0x1f    0xd1    0xce    0xce
      8146    0x03    0x1f    0xd2    0xcd    0xcd
      8147    0x03    0x1f    0xd3    0xcc    0xcc
      8148    0x03    0x1f    0xd4    0xcb    0xcb
      8149    0x03    0x1f    0xd5    0xca    0xca
      8150    0x03    0x1f    0xd6    0xc9    0xc9
      8151    0x03    0x1f    0xd7    0xc8    0xc8
      8152    0x03    0x1f    0xd8    0xc7    0xc7
      8153    0x03    0x1f    0xd9    0xc6    0xc6
      8154    0x03    0x1f    0xda    0xc5    0xc5
      8155    0x03    0x1f    0xdb    0xc4    0xc4
      8156    0x03    0x1f    0xdc    0xc3    0xc3
      8157    0x03    0x1f    0xdd    0xc2    0xc2
      8158    0x03    0x1f    0xde    0xc1    0xc1
      8159    0x03    0x1f    0xdf    0xc0    0xc0
      8160    0x03    0x1f    0xe0    0xff    0xff
      8161    0x03    0x1f    0xe1    0xfe    0xfe
      8162    0x03    0x1f    0xe2    0xfd    0xfd
      8163    0x03    0x1f    0xe3    0xfc    0xfc
      8164    0x03    0x1f    0xe4    0xfb    0xfb
      8165    0x03    0x1f    0xe5    0xfa    0xfa
      8166    0x03    0x1f    0xe6    0xf9    0xf9
      8167    0x03    0x1f    0xe7    0xf8    0xf8
      8168    0x03    0x1f    0xe8    0xf7    0xf7
      8169    0x03    0x1f    0xe9    0xf6    0xf6
      8170    0x03    0x1f    0xea    0xf5    0xf5
      8171    0x03    0x1f    0xeb    0xf4    0xf4
      8172    0x03    0x1f    0xec    0xf3    0xf3
      8173    0x03    0x1f    0xed    0xf2    0xf2
      8174    0x03    0x1f    0xee    0xf1    0xf1
      8175    0x03    0x1f    0xef    0xf0    0xf0
      8176    0x03    0x1f    0xf0    0xef    0xef
      8177    0x03    0x1f    0xf1    0xee    0xee
      8178    0x03    0x1f    0xf2    0xed    0xed
      8179    0x03    0x1f    0xf3    0xec    0xec
      8180    0x03    0x1f    0xf4    0xeb    0xeb
      8181    0x03    0x1f    0xf5    0xea    0xea
      8182    0x03    0x1f    0xf6    0xe9    0xe9
      8183    0x03    0x1f    0xf7    0xe8    0xe8
      8184    0x03    0x1f    0xf8    0xe7    0xe7
      8185    0x03    0x1f    0xf9    0xe6    0xe6
      8186    0x03    0x1f    0xfa    0xe5    0xe5
      8187    0x03    0x1f    0xfb    0xe4    0xe4
      8188    0x03    0x1f    0xfc    0xe3    0xe3
      8189    0x03    0x1f    0xfd    0xe2    0xe2
      8190    0x03    0x1f    0xfe    0xe1    0xe1
      8191    0x03    0x1f    0xff    0xe0    0xe0

      TIME   ULA_OP     A       B    RESULT EXPECTED
      8192    0x03    0x20    0x00    0x20    0x20
      8193    0x03    0x20    0x01    0x21    0x21
      8194    0x03    0x20    0x02    0x22    0x22
      8195    0x03    0x20    0x03    0x23    0x23
      8196    0x03    0x20    0x04    0x24    0x24
      8197    0x03    0x20    0x05    0x25    0x25
      8198    0x03    0x20    0x06    0x26    0x26
      8199    0x03    0x20    0x07    0x27    0x27
      8200    0x03    0x20    0x08    0x28    0x28
      8201    0x03    0x20    0x09    0x29    0x29
      8202    0x03    0x20    0x0a    0x2a    0x2a
      8203    0x03    0x20    0x0b    0x2b    0x2b
      8204    0x03    0x20    0x0c    0x2c    0x2c
      8205    0x03    0x20    0x0d    0x2d    0x2d
      8206    0x03    0x20    0x0e    0x2e    0x2e
      8207    0x03    0x20    0x0f    0x2f    0x2f
      8208    0x03    0x20    0x10    0x30    0x30
      8209    0x03    0x20    0x11    0x31    0x31
      8210    0x03    0x20    0x12    0x32    0x32
      8211    0x03    0x20    0x13    0x33    0x33
      8212    0x03    0x20    0x14    0x34    0x34
      8213    0x03    0x20    0x15    0x35    0x35
      8214    0x03    0x20    0x16    0x36    0x36
      8215    0x03    0x20    0x17    0x37    0x37
      8216    0x03    0x20    0x18    0x38    0x38
      8217    0x03    0x20    0x19    0x39    0x39
      8218    0x03    0x20    0x1a    0x3a    0x3a
      8219    0x03    0x20    0x1b    0x3b    0x3b
      8220    0x03    0x20    0x1c    0x3c    0x3c
      8221    0x03    0x20    0x1d    0x3d    0x3d
      8222    0x03    0x20    0x1e    0x3e    0x3e
      8223    0x03    0x20    0x1f    0x3f    0x3f
      8224    0x03    0x20    0x20    0x00    0x00
      8225    0x03    0x20    0x21    0x01    0x01
      8226    0x03    0x20    0x22    0x02    0x02
      8227    0x03    0x20    0x23    0x03    0x03
      8228    0x03    0x20    0x24    0x04    0x04
      8229    0x03    0x20    0x25    0x05    0x05
      8230    0x03    0x20    0x26    0x06    0x06
      8231    0x03    0x20    0x27    0x07    0x07
      8232    0x03    0x20    0x28    0x08    0x08
      8233    0x03    0x20    0x29    0x09    0x09
      8234    0x03    0x20    0x2a    0x0a    0x0a
      8235    0x03    0x20    0x2b    0x0b    0x0b
      8236    0x03    0x20    0x2c    0x0c    0x0c
      8237    0x03    0x20    0x2d    0x0d    0x0d
      8238    0x03    0x20    0x2e    0x0e    0x0e
      8239    0x03    0x20    0x2f    0x0f    0x0f
      8240    0x03    0x20    0x30    0x10    0x10
      8241    0x03    0x20    0x31    0x11    0x11
      8242    0x03    0x20    0x32    0x12    0x12
      8243    0x03    0x20    0x33    0x13    0x13
      8244    0x03    0x20    0x34    0x14    0x14
      8245    0x03    0x20    0x35    0x15    0x15
      8246    0x03    0x20    0x36    0x16    0x16
      8247    0x03    0x20    0x37    0x17    0x17
      8248    0x03    0x20    0x38    0x18    0x18
      8249    0x03    0x20    0x39    0x19    0x19
      8250    0x03    0x20    0x3a    0x1a    0x1a
      8251    0x03    0x20    0x3b    0x1b    0x1b
      8252    0x03    0x20    0x3c    0x1c    0x1c
      8253    0x03    0x20    0x3d    0x1d    0x1d
      8254    0x03    0x20    0x3e    0x1e    0x1e
      8255    0x03    0x20    0x3f    0x1f    0x1f
      8256    0x03    0x20    0x40    0x60    0x60
      8257    0x03    0x20    0x41    0x61    0x61
      8258    0x03    0x20    0x42    0x62    0x62
      8259    0x03    0x20    0x43    0x63    0x63
      8260    0x03    0x20    0x44    0x64    0x64
      8261    0x03    0x20    0x45    0x65    0x65
      8262    0x03    0x20    0x46    0x66    0x66
      8263    0x03    0x20    0x47    0x67    0x67
      8264    0x03    0x20    0x48    0x68    0x68
      8265    0x03    0x20    0x49    0x69    0x69
      8266    0x03    0x20    0x4a    0x6a    0x6a
      8267    0x03    0x20    0x4b    0x6b    0x6b
      8268    0x03    0x20    0x4c    0x6c    0x6c
      8269    0x03    0x20    0x4d    0x6d    0x6d
      8270    0x03    0x20    0x4e    0x6e    0x6e
      8271    0x03    0x20    0x4f    0x6f    0x6f
      8272    0x03    0x20    0x50    0x70    0x70
      8273    0x03    0x20    0x51    0x71    0x71
      8274    0x03    0x20    0x52    0x72    0x72
      8275    0x03    0x20    0x53    0x73    0x73
      8276    0x03    0x20    0x54    0x74    0x74
      8277    0x03    0x20    0x55    0x75    0x75
      8278    0x03    0x20    0x56    0x76    0x76
      8279    0x03    0x20    0x57    0x77    0x77
      8280    0x03    0x20    0x58    0x78    0x78
      8281    0x03    0x20    0x59    0x79    0x79
      8282    0x03    0x20    0x5a    0x7a    0x7a
      8283    0x03    0x20    0x5b    0x7b    0x7b
      8284    0x03    0x20    0x5c    0x7c    0x7c
      8285    0x03    0x20    0x5d    0x7d    0x7d
      8286    0x03    0x20    0x5e    0x7e    0x7e
      8287    0x03    0x20    0x5f    0x7f    0x7f
      8288    0x03    0x20    0x60    0x40    0x40
      8289    0x03    0x20    0x61    0x41    0x41
      8290    0x03    0x20    0x62    0x42    0x42
      8291    0x03    0x20    0x63    0x43    0x43
      8292    0x03    0x20    0x64    0x44    0x44
      8293    0x03    0x20    0x65    0x45    0x45
      8294    0x03    0x20    0x66    0x46    0x46
      8295    0x03    0x20    0x67    0x47    0x47
      8296    0x03    0x20    0x68    0x48    0x48
      8297    0x03    0x20    0x69    0x49    0x49
      8298    0x03    0x20    0x6a    0x4a    0x4a
      8299    0x03    0x20    0x6b    0x4b    0x4b
      8300    0x03    0x20    0x6c    0x4c    0x4c
      8301    0x03    0x20    0x6d    0x4d    0x4d
      8302    0x03    0x20    0x6e    0x4e    0x4e
      8303    0x03    0x20    0x6f    0x4f    0x4f
      8304    0x03    0x20    0x70    0x50    0x50
      8305    0x03    0x20    0x71    0x51    0x51
      8306    0x03    0x20    0x72    0x52    0x52
      8307    0x03    0x20    0x73    0x53    0x53
      8308    0x03    0x20    0x74    0x54    0x54
      8309    0x03    0x20    0x75    0x55    0x55
      8310    0x03    0x20    0x76    0x56    0x56
      8311    0x03    0x20    0x77    0x57    0x57
      8312    0x03    0x20    0x78    0x58    0x58
      8313    0x03    0x20    0x79    0x59    0x59
      8314    0x03    0x20    0x7a    0x5a    0x5a
      8315    0x03    0x20    0x7b    0x5b    0x5b
      8316    0x03    0x20    0x7c    0x5c    0x5c
      8317    0x03    0x20    0x7d    0x5d    0x5d
      8318    0x03    0x20    0x7e    0x5e    0x5e
      8319    0x03    0x20    0x7f    0x5f    0x5f
      8320    0x03    0x20    0x80    0xa0    0xa0
      8321    0x03    0x20    0x81    0xa1    0xa1
      8322    0x03    0x20    0x82    0xa2    0xa2
      8323    0x03    0x20    0x83    0xa3    0xa3
      8324    0x03    0x20    0x84    0xa4    0xa4
      8325    0x03    0x20    0x85    0xa5    0xa5
      8326    0x03    0x20    0x86    0xa6    0xa6
      8327    0x03    0x20    0x87    0xa7    0xa7
      8328    0x03    0x20    0x88    0xa8    0xa8
      8329    0x03    0x20    0x89    0xa9    0xa9
      8330    0x03    0x20    0x8a    0xaa    0xaa
      8331    0x03    0x20    0x8b    0xab    0xab
      8332    0x03    0x20    0x8c    0xac    0xac
      8333    0x03    0x20    0x8d    0xad    0xad
      8334    0x03    0x20    0x8e    0xae    0xae
      8335    0x03    0x20    0x8f    0xaf    0xaf
